t_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
25.357,0.25,0.25,0.25,0.25,0,0,0,0
25.3673,0.25,0.25,0.25,0.25,0,0,0,0
25.3775,0.25,0.25,0.25,0.25,0,0,0,0
25.3878,0.25,0.25,0.25,0.25,0,0,0,0
25.398,0.25,0.25,0.25,0.25,0,0,0,0
25.4083,0.25,0.25,0.25,0.25,0,0,0,0
25.4185,0.25,0.25,0.25,0.25,0,0,0,0
25.4288,0.25,0.25,0.25,0.25,0,0,0,0
25.4391,0.25,0.25,0.25,0.25,0,0,0,0
25.4494,0.25,0.25,0.25,0.25,0,0,0,0
25.4596,0.25,0.25,0.25,0.25,0,0,0,0
25.4699,0.25,0.25,0.25,0.25,0,0,0,0
25.4801,0.25,0.25,0.25,0.25,0,0,0,0
25.4903,0.25,0.25,0.25,0.25,0,0,0,0
25.5006,0.25,0.25,0.25,0.25,0,0,0,0
25.5108,0.25,0.25,0.25,0.25,0,0,0,0
25.5211,0.25,0.25,0.25,0.25,0,0,0,0
25.5314,0.25,0.25,0.25,0.25,0,0,0,0
25.5416,0.25,0.25,0.25,0.25,0,0,0,0
25.5518,0.25,0.25,0.25,0.25,0,0,0,0
25.5621,0.25,0.25,0.25,0.25,0,0,0,0
25.5724,0.25,0.25,0.25,0.25,0,0,0,0
25.5827,0.25,0.25,0.25,0.25,0,0,0,0
25.5929,0.25,0.25,0.25,0.25,0,0,0,0
25.6032,0.25,0.25,0.25,0.25,0,0,0,0
25.6134,0.25,0.25,0.25,0.25,0,0,0,0
25.6236,0.25,0.25,0.25,0.25,0,0,0,0
25.6339,0.25,0.25,0.25,0.25,0,0,0,0
25.6441,0.25,0.25,0.25,0.25,0,0,0,0
25.6544,0.25,0.25,0.25,0.25,0,0,0,0
25.6646,0.25,0.25,0.25,0.25,0,0,0,0
25.6748,0.25,0.25,0.25,0.25,0,0,0,0
25.6851,0.25,0.25,0.25,0.25,0,0,0,0
25.6953,0.25,0.25,0.25,0.25,0,0,0,0
25.7055,0.25,0.25,0.25,0.25,0,0,0,0
25.7158,0.25,0.25,0.25,0.25,0,0,0,0
25.726,0.25,0.25,0.25,0.25,0,0,0,0
25.7363,0.25,0.25,0.25,0.25,0,0,0,0
25.7465,0.25,0.25,0.25,0.25,0,0,0,0
25.7567,0.25,0.25,0.25,0.25,0,0,0,0
25.767,0.25,0.25,0.25,0.25,0,0,0,0
25.7772,0.25,0.25,0.25,0.25,0,0,0,0
25.7874,0.25,0.25,0.25,0.25,0,0,0,0
25.7977,0.25,0.25,0.25,0.25,0,0,0,0
25.8079,0.25,0.25,0.25,0.25,0,0,0,0
25.8181,0.25,0.25,0.25,0.25,0,0,0,0
25.8284,0.25,0.25,0.25,0.25,0,0,0,0
25.8387,0.25,0.25,0.25,0.25,0,0,0,0
25.849,0.25,0.25,0.25,0.25,0,0,0,0
25.8592,0.25,0.25,0.25,0.25,0,0,0,0
25.8695,0.25,0.25,0.25,0.25,0,0,0,0
25.8797,0.25,0.25,0.25,0.25,0,0,0,0
25.8899,0.25,0.25,0.25,0.25,0,0,0,0
25.9002,0.25,0.25,0.25,0.25,0,0,0,0
25.9104,0.25,0.25,0.25,0.25,0,0,0,0
25.9207,0.25,0.25,0.25,0.25,0,0,0,0
25.9309,0.25,0.25,0.25,0.25,0,0,0,0
25.9412,0.25,0.25,0.25,0.25,0,0,0,0
25.9515,0.25,0.25,0.25,0.25,0,0,0,0
25.9617,0.25,0.25,0.25,0.25,0,0,0,0
25.972,0.25,0.25,0.25,0.25,0,0,0,0
25.9823,0.25,0.25,0.25,0.25,0,0,0,0
25.9925,0.25,0.25,0.25,0.25,0,0,0,0
26.0028,0.25,0.25,0.25,0.25,0,0,0,0
26.0131,0.25,0.25,0.25,0.25,0,0,0,0
26.0234,0.25,0.25,0.25,0.25,0,0,0,0
26.0336,0.25,0.25,0.25,0.25,0,0,0,0
26.0439,0.25,0.25,0.25,0.25,0,0,0,0
26.0541,0.25,0.25,0.25,0.25,0,0,0,0
26.0643,0.25,0.25,0.25,0.25,0,0,0,0
26.0746,0.25,0.25,0.25,0.25,0,0,0,0
26.0848,0.25,0.25,0.25,0.25,0,0,0,0
26.0951,0.25,0.25,0.25,0.25,0,0,0,0
26.1053,0.25,0.25,0.25,0.25,0,0,0,0
26.1156,0.25,0.25,0.25,0.25,0,0,0,0
26.1257,0.25,0.25,0.25,0.25,0,0,0,0
26.1359,0.25,0.25,0.25,0.25,0,0,0,0
26.1461,0.25,0.25,0.25,0.25,0,0,0,0
26.1564,0.25,0.25,0.25,0.25,0,0,0,0
26.1666,0.25,0.25,0.25,0.25,0,0,0,0
26.1767,0.25,0.25,0.25,0.25,0,0,0,0
26.1868,0.25,0.25,0.25,0.25,0,0,0,0
26.197,0.25,0.25,0.25,0.25,0,0,0,0
26.2072,0.25,0.25,0.25,0.25,0,0,0,0
26.2174,0.25,0.25,0.25,0.25,0,0,0,0
26.2276,0.25,0.25,0.25,0.25,0,0,0,0
26.2378,0.25,0.25,0.25,0.25,0,0,0,0
26.248,0.25,0.25,0.25,0.25,0,0,0,0
26.2582,0.25,0.25,0.25,0.25,0,0,0,0
26.2684,0.25,0.25,0.25,0.25,0,0,0,0
26.2786,0.25,0.25,0.25,0.25,0,0,0,0
26.2889,0.25,0.25,0.25,0.25,0,0,0,0
26.2992,0.25,0.25,0.25,0.25,0,0,0,0
26.3094,0.25,0.25,0.25,0.25,0,0,0,0
26.3197,0.25,0.25,0.25,0.25,0,0,0,0
26.3299,0.25,0.25,0.25,0.25,0,0,0,0
26.3402,0.25,0.25,0.25,0.25,0,0,0,0
26.3504,0.25,0.25,0.25,0.25,0,0,0,0
26.3607,0.25,0.25,0.25,0.25,0,0,0,0
26.3709,0.25,0.25,0.25,0.25,0,0,0,0
26.3811,0.25,0.25,0.25,0.25,0,0,0,0
26.3914,0.25,0.25,0.25,0.25,0,0,0,0
26.4017,0.25,0.25,0.25,0.25,0,0,0,0
26.412,0.25,0.25,0.25,0.25,0,0,0,0
26.4222,0.25,0.25,0.25,0.25,0,0,0,0
26.4326,0.25,0.25,0.25,0.25,0,0,0,0
26.4428,0.25,0.25,0.25,0.25,0,0,0,0
26.4531,0.25,0.25,0.25,0.25,0,0,0,0
26.4633,0.25,0.25,0.25,0.25,0,0,0,0
26.4736,0.25,0.25,0.25,0.25,0,0,0,0
26.4838,0.25,0.25,0.25,0.25,0,0,0,0
26.494,0.25,0.25,0.25,0.25,0,0,0,0
26.5043,0.25,0.25,0.25,0.25,0,0,0,0
26.5145,0.25,0.25,0.25,0.25,0,0,0,0
26.5247,0.25,0.25,0.25,0.25,0,0,0,0
26.5351,0.25,0.25,0.25,0.25,0,0,0,0
26.5454,0.25,0.25,0.25,0.25,0,0,0,0
26.5556,0.25,0.25,0.25,0.25,0,0,0,0
26.5659,0.25,0.25,0.25,0.25,0,0,0,0
26.5761,0.25,0.25,0.25,0.25,0,0,0,0
26.5863,0.25,0.25,0.25,0.25,0,0,0,0
26.5966,0.25,0.25,0.25,0.25,0,0,0,0
26.6068,0.25,0.25,0.25,0.25,0,0,0,0
26.617,0.25,0.25,0.25,0.25,0,0,0,0
26.6273,0.25,0.25,0.25,0.25,0,0,0,0
26.6375,0.25,0.25,0.25,0.25,0,0,0,0
26.6478,0.25,0.25,0.25,0.25,0,0,0,0
26.658,0.25,0.25,0.25,0.25,0,0,0,0
26.6683,0.25,0.25,0.25,0.25,0,0,0,0
26.6786,0.25,0.25,0.25,0.25,0,0,0,0
26.6888,0.25,0.25,0.25,0.25,0,0,0,0
26.6991,0.25,0.25,0.25,0.25,0,0,0,0
26.7093,0.25,0.25,0.25,0.25,0,0,0,0
26.7194,0.25,0.25,0.25,0.25,0,0,0,0
26.7296,0.25,0.25,0.25,0.25,0,0,0,0
26.7397,0.25,0.25,0.25,0.25,0,0,0,0
26.75,0.25,0.25,0.25,0.25,0,0,0,0
26.7601,0.25,0.25,0.25,0.25,0,0,0,0
26.7702,0.25,0.25,0.25,0.25,0,0,0,0
26.7804,0.25,0.25,0.25,0.25,0,0,0,0
26.7906,0.25,0.25,0.25,0.25,0,0,0,0
26.8007,0.25,0.25,0.25,0.25,0,0,0,0
26.8108,0.25,0.25,0.25,0.25,0,0,0,0
26.8209,0.25,0.25,0.25,0.25,0,0,0,0
26.8311,0.25,0.25,0.25,0.25,0,0,0,0
26.8413,0.25,0.25,0.25,0.25,0,0,0,0
26.8515,0.25,0.25,0.25,0.25,0,0,0,0
26.8617,0.25,0.25,0.25,0.25,0,0,0,0
26.8719,0.25,0.25,0.25,0.25,0,0,0,0
26.882,0.25,0.25,0.25,0.25,0,0,0,0
26.8921,0.25,0.25,0.25,0.25,0,0,0,0
26.9023,0.25,0.25,0.25,0.25,0,0,0,0
26.9124,0.25,0.25,0.25,0.25,0,0,0,0
26.9225,0.25,0.25,0.25,0.25,0,0,0,0
26.9326,0.25,0.25,0.25,0.25,0,0,0,0
26.9427,0.25,0.25,0.25,0.25,0,0,0,0
26.9527,0.25,0.25,0.25,0.25,0,0,0,0
26.9628,0.25,0.25,0.25,0.25,0,0,0,0
26.9729,0.25,0.25,0.25,0.25,0,0,0,0
26.9831,0.25,0.25,0.25,0.25,0,0,0,0
26.9932,0.25,0.25,0.25,0.25,0,0,0,0
27.0034,0.25,0.25,0.25,0.25,0,0,0,0
27.0136,0.25,0.25,0.25,0.25,0,0,0,0
27.0237,0.25,0.25,0.25,0.25,0,0,0,0
27.0339,0.25,0.25,0.25,0.25,0,0,0,0
27.0441,0.25,0.25,0.25,0.25,0,0,0,0
27.0543,0.25,0.25,0.25,0.25,0,0,0,0
27.0645,0.25,0.25,0.25,0.25,0,0,0,0
27.0746,0.25,0.25,0.25,0.25,0,0,0,0
27.0849,0.25,0.25,0.25,0.25,0,0,0,0
27.095,0.25,0.25,0.25,0.25,0,0,0,0
27.1052,0.25,0.25,0.25,0.25,0,0,0,0
27.1154,0.25,0.25,0.25,0.25,0,0,0,0
27.1256,0.25,0.25,0.25,0.25,0,0,0,0
27.1358,0.25,0.25,0.25,0.25,0,0,0,0
27.146,0.25,0.25,0.25,0.25,0,0,0,0
27.1561,0.25,0.25,0.25,0.25,0,0,0,0
27.1663,0.25,0.25,0.25,0.25,0,0,0,0
27.1765,0.25,0.25,0.25,0.25,0,0,0,0
27.1867,0.25,0.25,0.25,0.25,0,0,0,0
27.1968,0.25,0.25,0.25,0.25,0,0,0,0
27.207,0.25,0.25,0.25,0.25,0,0,0,0
27.2172,0.25,0.25,0.25,0.25,0,0,0,0
27.2274,0.25,0.25,0.25,0.25,0,0,0,0
27.2375,0.25,0.25,0.25,0.25,0,0,0,0
27.2477,0.25,0.25,0.25,0.25,0,0,0,0
27.2579,0.25,0.25,0.25,0.25,0,0,0,0
27.2681,0.25,0.25,0.25,0.25,0,0,0,0
27.2783,0.25,0.25,0.25,0.25,0,0,0,0
27.2885,0.25,0.25,0.25,0.25,0,0,0,0
27.2987,0.25,0.25,0.25,0.25,0,0,0,0
27.3089,0.25,0.25,0.25,0.25,0,0,0,0
27.3191,0.25,0.25,0.25,0.25,0,0,0,0
27.3292,0.25,0.25,0.25,0.25,0,0,0,0
27.3393,0.25,0.25,0.25,0.25,0,0,0,0
27.3496,0.25,0.25,0.25,0.25,0,0,0,0
27.3597,0.25,0.25,0.25,0.25,0,0,0,0
27.3698,0.25,0.25,0.25,0.25,0,0,0,0
27.38,0.25,0.25,0.25,0.25,0,0,0,0
27.3901,0.25,0.25,0.25,0.25,0,0,0,0
27.4003,0.25,0.25,0.25,0.25,0,0,0,0
27.4105,0.25,0.25,0.25,0.25,0,0,0,0
27.4207,0.25,0.25,0.25,0.25,0,0,0,0
27.4309,0.25,0.25,0.25,0.25,0,0,0,0
27.4411,0.25,0.25,0.25,0.25,0,0,0,0
27.4513,0.25,0.25,0.25,0.25,0,0,0,0
27.4615,0.25,0.25,0.25,0.25,0,0,0,0
27.4717,0.25,0.25,0.25,0.25,0,0,0,0
27.4819,0.25,0.25,0.25,0.25,0,0,0,0
27.4921,0.25,0.25,0.25,0.25,0,0,0,0
27.5023,0.25,0.25,0.25,0.25,0,0,0,0
27.5125,0.25,0.25,0.25,0.25,0,0,0,0
27.5228,0.25,0.25,0.25,0.25,0,0,0,0
27.5331,0.25,0.25,0.25,0.25,0,0,0,0
27.5432,0.25,0.25,0.25,0.25,0,0,0,0
27.5532,0.25,0.25,0.25,0.25,0,0,0,0
27.5634,0.25,0.25,0.25,0.25,0,0,0,0
27.5736,0.25,0.25,0.25,0.25,0,0,0,0
27.5838,0.25,0.25,0.25,0.25,0,0,0,0
27.594,0.25,0.25,0.25,0.25,0,0,0,0
27.6042,0.25,0.25,0.25,0.25,0,0,0,0
27.6144,0.25,0.25,0.25,0.25,0,0,0,0
27.6246,0.25,0.25,0.25,0.25,0,0,0,0
27.6348,0.25,0.25,0.25,0.25,0,0,0,0
27.645,0.25,0.25,0.25,0.25,0,0,0,0
27.6551,0.25,0.25,0.25,0.25,0,0,0,0
27.6653,0.25,0.25,0.25,0.25,0,0,0,0
27.6756,0.25,0.25,0.25,0.25,0,0,0,0
27.6858,0.25,0.25,0.25,0.25,0,0,0,0
27.6961,0.25,0.25,0.25,0.25,0,0,0,0
27.7063,0.25,0.25,0.25,0.25,0,0,0,0
27.7165,0.25,0.25,0.25,0.25,0,0,0,0
27.7267,0.25,0.25,0.25,0.25,0,0,0,0
27.7369,0.25,0.25,0.25,0.25,0,0,0,0
27.7472,0.25,0.25,0.25,0.25,0,0,0,0
27.7574,0.25,0.25,0.25,0.25,0,0,0,0
27.7677,0.25,0.25,0.25,0.25,0,0,0,0
27.778,0.25,0.25,0.25,0.25,0,0,0,0
27.7882,0.25,0.25,0.25,0.25,0,0,0,0
27.7985,0.25,0.25,0.25,0.25,0,0,0,0
27.8087,0.25,0.25,0.25,0.25,0,0,0,0
27.819,0.25,0.25,0.25,0.25,0,0,0,0
27.8293,0.25,0.25,0.25,0.25,0,0,0,0
27.8396,0.25,0.25,0.25,0.25,0,0,0,0
27.8496,0.25,0.25,0.25,0.25,0,0,0,0
27.8599,0.25,0.25,0.25,0.25,0,0,0,0
27.8701,0.25,0.25,0.25,0.25,0,0,0,0
27.8803,0.25,0.25,0.25,0.25,0,0,0,0
27.8905,0.25,0.25,0.25,0.25,0,0,0,0
27.9006,0.25,0.25,0.25,0.25,0,0,0,0
27.9109,0.25,0.25,0.25,0.25,0,0,0,0
27.921,0.25,0.25,0.25,0.25,0,0,0,0
27.9313,0.25,0.25,0.25,0.25,0,0,0,0
27.9414,0.25,0.25,0.25,0.25,0,0,0,0
27.9518,0.25,0.25,0.25,0.25,0,0,0,0
27.962,0.25,0.25,0.25,0.25,0,0,0,0
27.9722,0.25,0.25,0.25,0.25,0,0,0,0
27.9825,0.25,0.25,0.25,0.25,0,0,0,0
27.9928,0.25,0.25,0.25,0.25,0,0,0,0
28.0029,0.25,0.25,0.25,0.25,0,0,0,0
28.0132,0.25,0.25,0.25,0.25,0,0,0,0
28.0235,0.25,0.25,0.25,0.25,0,0,0,0
28.0335,0.25,0.25,0.25,0.25,0,0,0,0
28.0436,0.25,0.25,0.25,0.25,0,0,0,0
28.0538,0.25,0.25,0.25,0.25,0,0,0,0
28.064,0.25,0.25,0.25,0.25,0,0,0,0
28.0743,0.25,0.25,0.25,0.25,0,0,0,0
28.0846,0.25,0.25,0.25,0.25,0,0,0,0
28.0948,0.25,0.25,0.25,0.25,0,0,0,0
28.105,0.25,0.25,0.25,0.25,0,0,0,0
28.1153,0.25,0.25,0.25,0.25,0,0,0,0
28.1256,0.25,0.25,0.25,0.25,0,0,0,0
28.1358,0.25,0.25,0.25,0.25,0,0,0,0
28.1459,0.25,0.25,0.25,0.25,0,0,0,0
28.156,0.25,0.25,0.25,0.25,0,0,0,0
28.1661,0.25,0.25,0.25,0.25,0,0,0,0
28.1762,0.25,0.25,0.25,0.25,0,0,0,0
28.1863,0.25,0.25,0.25,0.25,0,0,0,0
28.1966,0.25,0.25,0.25,0.25,0,0,0,0
28.2066,0.25,0.25,0.25,0.25,0,0,0,0
28.2168,0.25,0.25,0.25,0.25,0,0,0,0
28.227,0.25,0.25,0.25,0.25,0,0,0,0
28.2372,0.25,0.25,0.25,0.25,0,0,0,0
28.2474,0.25,0.25,0.25,0.25,0,0,0,0
28.2576,0.25,0.25,0.25,0.25,0,0,0,0
28.2678,0.25,0.25,0.25,0.25,0,0,0,0
28.278,0.25,0.25,0.25,0.25,0,0,0,0
28.2883,0.25,0.25,0.25,0.25,0,0,0,0
28.2985,0.25,0.25,0.25,0.25,0,0,0,0
28.3088,0.25,0.25,0.25,0.25,0,0,0,0
28.3191,0.25,0.25,0.25,0.25,0,0,0,0
28.3293,0.25,0.25,0.25,0.25,0,0,0,0
28.3396,0.25,0.25,0.25,0.25,0,0,0,0
28.3497,0.25,0.25,0.25,0.25,0,0,0,0
28.3598,0.25,0.25,0.25,0.25,0,0,0,0
28.3698,0.25,0.25,0.25,0.25,0,0,0,0
28.3799,0.25,0.25,0.25,0.25,0,0,0,0
28.3901,0.25,0.25,0.25,0.25,0,0,0,0
28.4003,0.25,0.25,0.25,0.25,0,0,0,0
28.4105,0.25,0.25,0.25,0.25,0,0,0,0
28.4206,0.25,0.25,0.25,0.25,0,0,0,0
28.4308,0.25,0.25,0.25,0.25,0,0,0,0
28.441,0.25,0.25,0.25,0.25,0,0,0,0
28.4511,0.25,0.25,0.25,0.25,0,0,0,0
28.4613,0.25,0.25,0.25,0.25,0,0,0,0
28.4715,0.25,0.25,0.25,0.25,0,0,0,0
28.4817,0.25,0.25,0.25,0.25,0,0,0,0
28.4919,0.25,0.25,0.25,0.25,0,0,0,0
28.5022,0.25,0.25,0.25,0.25,0,0,0,0
28.5124,0.25,0.25,0.25,0.25,0,0,0,0
28.5227,0.25,0.25,0.25,0.25,0,0,0,0
28.5329,0.25,0.25,0.25,0.25,0,0,0,0
28.5431,0.25,0.25,0.25,0.25,0,0,0,0
28.5532,0.25,0.25,0.25,0.25,0,0,0,0
28.5634,0.25,0.25,0.25,0.25,0,0,0,0
28.5736,0.25,0.25,0.25,0.25,0,0,0,0
28.5839,0.25,0.25,0.25,0.25,0,0,0,0
28.5941,0.25,0.25,0.25,0.25,0,0,0,0
28.6044,0.25,0.25,0.25,0.25,0,0,0,0
28.6147,0.25,0.25,0.25,0.25,0,0,0,0
28.6249,0.25,0.25,0.25,0.25,0,0,0,0
28.6352,0.25,0.25,0.25,0.25,0,0,0,0
28.6455,0.25,0.25,0.25,0.25,0,0,0,0
28.6557,0.25,0.25,0.25,0.25,0,0,0,0
28.6659,0.25,0.25,0.25,0.25,0,0,0,0
28.6762,0.25,0.25,0.25,0.25,0,0,0,0
28.6865,0.25,0.25,0.25,0.25,0,0,0,0
28.6967,0.25,0.25,0.25,0.25,0,0,0,0
28.707,0.25,0.25,0.25,0.25,0,0,0,0
28.7173,0.25,0.25,0.25,0.25,0,0,0,0
28.7275,0.25,0.25,0.25,0.25,0,0,0,0
28.7377,0.25,0.25,0.25,0.25,0,0,0,0
28.748,0.25,0.25,0.25,0.25,0,0,0,0
28.7582,0.25,0.25,0.25,0.25,0,0,0,0
28.7684,0.25,0.25,0.25,0.25,0,0,0,0
28.7787,0.25,0.25,0.25,0.25,0,0,0,0
28.789,0.25,0.25,0.25,0.25,0,0,0,0
28.7993,0.25,0.25,0.25,0.25,0,0,0,0
28.8095,0.25,0.25,0.25,0.25,0,0,0,0
28.8198,0.25,0.25,0.25,0.25,0,0,0,0
28.8299,0.25,0.25,0.25,0.25,0,0,0,0
28.84,0.25,0.25,0.25,0.25,0,0,0,0
28.8503,0.25,0.25,0.25,0.25,0,0,0,0
28.8605,0.25,0.25,0.25,0.25,0,0,0,0
28.8707,0.25,0.25,0.25,0.25,0,0,0,0
28.881,0.25,0.25,0.25,0.25,0,0,0,0
28.8912,0.25,0.25,0.25,0.25,0,0,0,0
28.9018,0.25,0.25,0.25,0.25,0,0,0,0
28.912,0.25,0.25,0.25,0.25,0,0,0,0
28.9223,0.25,0.25,0.25,0.25,0,0,0,0
28.9326,0.25,0.25,0.25,0.25,0,0,0,0
28.9428,0.25,0.25,0.25,0.25,0,0,0,0
28.9529,0.25,0.25,0.25,0.25,0,0,0,0
28.9631,0.25,0.25,0.25,0.25,0,0,0,0
28.9733,0.25,0.25,0.25,0.25,0,0,0,0
28.9835,0.25,0.25,0.25,0.25,0,0,0,0
28.9937,0.25,0.25,0.25,0.25,0,0,0,0
29.0039,0.25,0.25,0.25,0.25,0,0,0,0
29.0141,0.25,0.25,0.25,0.25,0,0,0,0
29.0243,0.25,0.25,0.25,0.25,0,0,0,0
29.0345,0.25,0.25,0.25,0.25,0,0,0,0
29.0445,0.25,0.25,0.25,0.25,0,0,0,0
29.0547,0.25,0.25,0.25,0.25,0,0,0,0
29.0649,0.25,0.25,0.25,0.25,0,0,0,0
29.0751,0.25,0.25,0.25,0.25,0,0,0,0
29.0854,0.25,0.25,0.25,0.25,0,0,0,0
29.0956,0.25,0.25,0.25,0.25,0,0,0,0
29.106,0.25,0.25,0.25,0.25,0,0,0,0
29.1163,0.25,0.25,0.25,0.25,0,0,0,0
29.1265,0.25,0.25,0.25,0.25,0,0,0,0
29.1367,0.25,0.25,0.25,0.25,0,0,0,0
29.1467,0.25,0.25,0.25,0.25,0,0,0,0
29.1569,0.25,0.25,0.25,0.25,0,0,0,0
29.1672,0.25,0.25,0.25,0.25,0,0,0,0
29.1774,0.25,0.25,0.25,0.25,0,0,0,0
29.1877,0.25,0.25,0.25,0.25,0,0,0,0
29.1979,0.25,0.25,0.25,0.25,0,0,0,0
29.2082,0.25,0.25,0.25,0.25,0,0,0,0
29.2185,0.25,0.25,0.25,0.25,0,0,0,0
29.2286,0.25,0.25,0.25,0.25,0,0,0,0
29.2389,0.25,0.25,0.25,0.25,0,0,0,0
29.2492,0.25,0.25,0.25,0.25,0,0,0,0
29.2593,0.25,0.25,0.25,0.25,0,0,0,0
29.2695,0.25,0.25,0.25,0.25,0,0,0,0
29.2798,0.25,0.25,0.25,0.25,0,0,0,0
29.2901,0.25,0.25,0.25,0.25,0,0,0,0
29.3003,0.25,0.25,0.25,0.25,0,0,0,0
29.3106,0.25,0.25,0.25,0.25,0,0,0,0
29.3209,0.25,0.25,0.25,0.25,0,0,0,0
29.3311,0.25,0.25,0.25,0.25,0,0,0,0
29.3414,0.25,0.25,0.25,0.25,0,0,0,0
29.3516,0.25,0.25,0.25,0.25,0,0,0,0
29.3619,0.25,0.25,0.25,0.25,0,0,0,0
29.3721,0.25,0.25,0.25,0.25,0,0,0,0
29.3824,0.25,0.25,0.25,0.25,0,0,0,0
29.3926,0.25,0.25,0.25,0.25,0,0,0,0
29.4029,0.25,0.25,0.25,0.25,0,0,0,0
29.4131,0.25,0.25,0.25,0.25,0,0,0,0
29.4234,0.25,0.25,0.25,0.25,0,0,0,0
29.4337,0.25,0.25,0.25,0.25,0,0,0,0
29.4439,0.25,0.25,0.25,0.25,0,0,0,0
29.4541,0.25,0.25,0.25,0.25,0,0,0,0
29.4643,0.25,0.25,0.25,0.25,0,0,0,0
29.4746,0.25,0.25,0.25,0.25,0,0,0,0
29.4847,0.25,0.25,0.25,0.25,0,0,0,0
29.495,0.25,0.25,0.25,0.25,0,0,0,0
29.5052,0.25,0.25,0.25,0.25,0,0,0,0
29.5154,0.25,0.25,0.25,0.25,0,0,0,0
29.5256,0.25,0.25,0.25,0.25,0,0,0,0
29.5358,0.25,0.25,0.25,0.25,0,0,0,0
29.546,0.25,0.25,0.25,0.25,0,0,0,0
29.5562,0.25,0.25,0.25,0.25,0,0,0,0
29.5663,0.25,0.25,0.25,0.25,0,0,0,0
29.5765,0.25,0.25,0.25,0.25,0,0,0,0
29.5867,0.25,0.25,0.25,0.25,0,0,0,0
29.5969,0.25,0.25,0.25,0.25,0,0,0,0
29.6071,0.25,0.25,0.25,0.25,0,0,0,0
29.6173,0.25,0.25,0.25,0.25,0,0,0,0
29.6275,0.25,0.25,0.25,0.25,0,0,0,0
29.6377,0.25,0.25,0.25,0.25,0,0,0,0
29.6479,0.25,0.25,0.25,0.25,0,0,0,0
29.6581,0.25,0.25,0.25,0.25,0,0,0,0
29.6683,0.25,0.25,0.25,0.25,0,0,0,0
29.6785,0.25,0.25,0.25,0.25,0,0,0,0
29.6887,0.25,0.25,0.25,0.25,0,0,0,0
29.6989,0.25,0.25,0.25,0.25,0,0,0,0
29.7092,0.25,0.25,0.25,0.25,0,0,0,0
29.7194,0.25,0.25,0.25,0.25,0,0,0,0
29.7296,0.25,0.25,0.25,0.25,0,0,0,0
29.7398,0.25,0.25,0.25,0.25,0,0,0,0
29.75,0.25,0.25,0.25,0.25,0,0,0,0
29.7601,0.25,0.25,0.25,0.25,0,0,0,0
29.7703,0.25,0.25,0.25,0.25,0,0,0,0
29.7805,0.25,0.25,0.25,0.25,0,0,0,0
29.7907,0.25,0.25,0.25,0.25,0,0,0,0
29.8008,0.25,0.25,0.25,0.25,0,0,0,0
29.811,0.25,0.25,0.25,0.25,0,0,0,0
29.8212,0.25,0.25,0.25,0.25,0,0,0,0
29.8314,0.25,0.25,0.25,0.25,0,0,0,0
29.8416,0.25,0.25,0.25,0.25,0,0,0,0
29.8518,0.25,0.25,0.25,0.25,0,0,0,0
29.862,0.25,0.25,0.25,0.25,0,0,0,0
29.8721,0.25,0.25,0.25,0.25,0,0,0,0
29.8823,0.25,0.25,0.25,0.25,0,0,0,0
29.8926,0.25,0.25,0.25,0.25,0,0,0,0
29.9026,0.25,0.25,0.25,0.25,0,0,0,0
29.9128,0.25,0.25,0.25,0.25,0,0,0,0
29.9228,0.25,0.25,0.25,0.25,0,0,0,0
29.933,0.25,0.25,0.25,0.25,0,0,0,0
29.9432,0.25,0.25,0.25,0.25,0,0,0,0
29.9534,0.25,0.25,0.25,0.25,0,0,0,0
29.9636,0.25,0.25,0.25,0.25,0,0,0,0
29.9738,0.25,0.25,0.25,0.25,0,0,0,0
29.9841,0.25,0.25,0.25,0.25,0,0,0,0
29.9943,0.25,0.25,0.25,0.25,0,0,0,0
30.0046,0.25,0.25,0.25,0.25,0,0,0,0
30.0149,0.25,0.25,0.25,0.25,0,0,0,0
30.0251,0.25,0.25,0.25,0.25,0,0,0,0
30.0352,0.25,0.25,0.25,0.25,0,0,0,0
30.0453,0.25,0.25,0.25,0.25,0,0,0,0
30.0555,0.25,0.25,0.25,0.25,0,0,0,0
30.0657,0.25,0.25,0.25,0.25,0,0,0,0
30.0759,0.25,0.25,0.25,0.25,0,0,0,0
30.0861,0.25,0.25,0.25,0.25,0,0,0,0
30.0963,0.25,0.25,0.25,0.25,0,0,0,0
30.1065,0.25,0.25,0.25,0.25,0,0,0,0
30.1167,0.25,0.25,0.25,0.25,0,0,0,0
30.1269,0.25,0.25,0.25,0.25,0,0,0,0
30.1371,0.25,0.25,0.25,0.25,0,0,0,0
30.1473,0.25,0.25,0.25,0.25,0,0,0,0
30.1575,0.25,0.25,0.25,0.25,0,0,0,0
30.1677,0.25,0.25,0.25,0.25,0,0,0,0
30.1778,0.25,0.25,0.25,0.25,0,0,0,0
30.1879,0.25,0.25,0.25,0.25,0,0,0,0
30.198,0.25,0.25,0.25,0.25,0,0,0,0
30.2081,0.25,0.25,0.25,0.25,0,0,0,0
30.2183,0.25,0.25,0.25,0.25,0,0,0,0
30.2286,0.25,0.25,0.25,0.25,0,0,0,0
30.2388,0.25,0.25,0.25,0.25,0,0,0,0
30.2491,0.25,0.25,0.25,0.25,0,0,0,0
30.2594,0.25,0.25,0.25,0.25,0,0,0,0
30.2696,0.25,0.25,0.25,0.25,0,0,0,0
30.2798,0.25,0.25,0.25,0.25,0,0,0,0
